tweets,author,date,likes,retweets,hashtags,linked_accounts,urls,id,tweet_type
@silviosilvio49 Um sich Rechten entgegen zu stellen ist immer Zeit. Und wo genau fahren wir gegen die Wand?,spdde,2019-05-20 08:02:18,0,0,,SilvioSilvio49,,1130383231344435206,tweet
@georgjellacic Ein konkretes Beispiel parat oder einfach nur Populismus?,spdde,2019-05-20 08:01:22,0,0,,GeorgJellacic,,1130382998245916677,tweet
"@kieseckerheiko Da haben sie natürlich recht, denn auch wir als Mitglieder vertreten selten eine geschlossene Meinung, sondern können in grobe Meinungslager einteilen. Aber natürlich alles unter dem großen Bild der Sozialdemokratie. :)",spdde,2019-05-20 08:00:14,0,0,,KieseckerHeiko,,1130382710588006400,tweet
@jsch1124 @katarinabarley ... Scheibenputzmittel vergessen?,spdde,2019-05-20 07:58:11,1,0,,"JSch1124, katarinabarley",,1130382194910945280,tweet
@gotzskarda Ist jetzt alles raus? Denn dann könnten wir tatsächlich darüber reden was Sie bedrückt. :),spdde,2019-05-20 07:57:08,0,0,,GotzSkarda,,1130381932175470592,tweet
"@grantler4 Ja, sehr schade, denn ohne ein solches Video müsste man einsehen, dass NWO-Gebrabbel kompletter Unsinn ist. ;)",spdde,2019-05-20 07:55:32,0,0,,Grantler4,,1130381526351450113,tweet
"@axh2706 Unser Beitrag zur Demokratie:
Rückkehrrecht Teilzeit-Vollzeit, Kooperationsverbot, Modernisierung Infrastruktur, kostenlose Bildung, Mietpreisbremse, Mindestrente &amp; -Ausbildungsvergütung, Mindestlohn, Parität KV-Beiträge, Musterfeststellungsklage, Wohnungsbau...",spdde,2019-05-20 07:53:12,0,0,,axh2706,,1130380941149593600,tweet
"@berlinulla Wir machen uns gegenseitig keine Konkurrenz, sondern unterstützen uns. :)",spdde,2019-05-20 07:51:30,0,0,,BerlinUlla,,1130380515301838848,tweet
@activeengel NIcht mehr. Die Regierung wurde aufgelöst. Dem entsprechend wird auch dort neu gewählt.,spdde,2019-05-20 07:50:51,1,0,,ActiveEngel,,1130380351510130688,tweet
@opaanon @katarinabarley Ok. Aber Hacky Sacks sind in Ordnung?,spdde,2019-05-20 07:50:15,0,0,,"OpaAnon, katarinabarley",,1130380199407890432,tweet
"@asozialpolitik a) Die SPD-Abgeordneten haben geschlossen gegen die Verordnung gestimmt und b)Hat Frau Merkel von ihrer Richtlinienkompetenz gebraucht gemacht, also musste Katarina zustimmen, so unbefriedigend dies auch ist.",spdde,2019-05-20 07:48:43,0,0,,asozialpolitik,,1130379813175341056,tweet
"@amazzeppa  Wir wissen, unsere Vision eines starken Europas ist ehrgeizig, wir müssen Widerstände überwinden. Es gibt politische Kräfte, für die Europa nicht die Antwort ist, sondern die ihr Heil in der Rückkehr zu Egoismen und Nationalismus suchen.",spdde,2019-05-20 07:32:58,0,0,,AMazzeppa,,1130375849625235456,tweet
@benfire71 Genau das ist die EXAKTE Aussage des Bildes. Keine versinnbildlichen oder überspitzen. Sie haben den Inhalt perfekt erfasst. (Ironie off),spdde,2019-05-20 07:31:10,0,0,,benfire71,,1130375395633713152,tweet
@ronaldlaessig Hätten sie eine Quelle zu dieser Aussage?,spdde,2019-05-20 06:58:57,0,0,,ronaldlaessig,,1130367288958439424,tweet
@dylan_1941 @ericksontarik @wonkaraphael Steuern dürfen in Deutschland nicht zweckgebundenen sein: https://t.co/oj3oyblxTA. Deswegen ist eine zweckgebundene CO2 Steuer nicht möglich.,spdde,2019-05-19 21:20:14,0,0,,"Dylan_1941, EricksonTarik, WonkaRaphael",https://t.co/oj3oyblxTA,1130221647900946433,tweet
"@nachdenklich2 
Buh! https://t.co/qPaevTwi5m",spdde,2019-05-19 21:20:13,0,0,,nachdenklich2,,1130221644650356737,tweet
"@harztonne Mit fairer Besteuerung von Google&amp;co,mit Mindestlohn,Schutz von kommunalen Stadtwerken,klaren Vorschlägen zum Mehrheitsprinzip in der EU und und und..
Be @katarinabarley, diskutiere mit Inhalten und Argumenten ;)
https://t.co/PbmUhKi60D
#EuropaistdieAntwort #AnneWill",spdde,2019-05-19 21:20:10,1,0,"EuropaistdieAntwort, AnneWill","harztonne, katarinabarley",https://t.co/PbmUhKi60D,1130221632763637762,tweet
@xwolf @langhaar_andy Und die Zustimmung von Katarina kam durch die Richtlinienkompetenz der Kanzlerin.,spdde,2019-05-19 21:17:43,1,0,,"xwolf, Langhaar_Andy",,1130221017572491265,tweet
"@xwolf @langhaar_andy Als SPD haben wir gegen die unveränderte Urheberrechtsreform gestimmt. Dass das Ergebnis zu unserem Ungunsten ausgefallen ist, passiert und ist Teil der demokratischen Willensbildung.",spdde,2019-05-19 21:17:22,0,0,,"xwolf, Langhaar_Andy",,1130220929215336448,tweet
"@KlausAngerbauer Sie haben gar nicht reingeschaut, oder? Faire Besteuerung von Google &amp; co, Europ. Mindestlohn, Arbeitnehmer*innenrechte, Schutz lokaler Nahversorgung und und und
https://t.co/PbmUhKi60D
#AnneWill #EuropaistdieAntwort",spdde,2019-05-19 21:16:33,1,0,"AnneWill, EuropaistdieAntwort",KlausAngerbauer,https://t.co/PbmUhKi60D,1130220722146762752,tweet
"@HNR_Komm Oder hat ein Wahlprogramm gelesen ;)
https://t.co/PbmUhKi60D
#AnneWill #EuropaistdieAntwort",spdde,2019-05-19 21:14:44,0,0,"AnneWill, EuropaistdieAntwort",HNR_Komm,https://t.co/PbmUhKi60D,1130220264950763522,tweet
"@eurekantigkeit @doleschal @csu 
Inhaltliche Argumente für #europa gibt es bei uns hier: https://t.co/PbmUhKi60D",spdde,2019-05-19 21:07:53,0,0,europa,"EureKantigkeit, Doleschal, CSU",https://t.co/PbmUhKi60D,1130218541003739136,tweet
@dylan_1941 @ericksontarik @wonkaraphael Steuern sind in Deutschland nicht zweckgebunden. https://t.co/JLMqKzSHvg,spdde,2019-05-19 21:07:45,0,0,,"Dylan_1941, EricksonTarik, WonkaRaphael",https://t.co/JLMqKzSHvg,1130218506564395009,tweet
@thomasalbat_sun Sie halten uns für Bots?Dazu sagen wir nur:  01010011 01101001 01101110 01100100 00100000 01110111 01101001 01110010 00100000 01101110 01101001 01100011 01101000 01110100 00100001,spdde,2019-05-19 21:03:39,1,0,,ThomasAlbat_Sun,,1130217476577529858,tweet
@hans_van_verne @martinknobbe Das müssen Gerichte klären. Der Inhalt des Videos ist jedoch gravierend und eindeutig.,spdde,2019-05-19 21:01:22,0,0,,"Hans_van_Verne, MartinKnobbe",,1130216900133359616,tweet
"@brave_digger Menschen, die die freie Presse infrage stellen, Hass gegen Menschen anderer Religion, Sexualität und Hautfarbe schüren und enge Konakte zur offenen Nazi-Szene pflegen, sind nicht einfach ""Andersdenkende"". Das muss man auch so benennen.",spdde,2019-05-19 20:59:59,2,0,,brave_digger,,1130216555189538818,tweet
"@lukelucky23962 Hi, lukelucky23962! Ne, tun wir nicht mehr. Da wurde sich über Parteibeschlüsse hinweggesetzt, das fand in Deutschland und in Österreich niemals jemand okay.",spdde,2019-05-19 20:56:22,0,0,,lukelucky23962,,1130215641586315266,tweet
"@mailmerman @katarinabarley 
Jeder kann einladen wen er oder sie möchte, aber dann sollte man sich auch gut überlegen ob man Antidemokraten bei sich haben möchte 🤔
#strache #annewill #europaistdieantwort",spdde,2019-05-19 20:56:21,4,0,"strache, annewill, europaistdieantwort","Mailmerman, katarinabarley",,1130215639266877441,tweet
@mofai93 @katarinabarley Oh YES #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/7i485GqFtg,spdde,2019-05-19 20:55:13,3,1,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle","mofai93, katarinabarley",,1130215354284818432,tweet
"@bendodo7 @myr_jn Rückkehrrecht Teilzeit-Vollzeit, Kooperationsverbot, Modernisierung Infrastruktur, kostenlose Bildung Kita bis Hochschule, Mietpreisbremse, Mindestrente &amp; -Ausbildungsvergütung, Mindestlohn, Parität KV-Beiträge, Musterfeststellungsklage, Wohnungsbau. Bitte!
💪",spdde,2019-05-19 20:54:26,1,0,,"Bendodo7, myr_jn",,1130215156724707333,tweet
"@bigfishes78 @katarinabarley Hi, Maximilian gehts noch? Kevin hat eine Debatte angestoßen und Fragen zur Verteilungsgerechtigkeit gestellt, keine Enteignungsphantasien.",spdde,2019-05-19 20:53:45,1,0,,"bigFishes78, katarinabarley",,1130214986285027328,tweet
"@Doleschal Und Orban seit Jahren zu den Parteitagen einlädt? 
#AnneWill #EuropaistdieAntwort https://t.co/LtcsyXOF5L",spdde,2019-05-19 20:53:43,8,0,"AnneWill, EuropaistdieAntwort",Doleschal,,1130214978248761351,tweet
"@hans_van_verne @katarinabarley @manfredweber 
Im #Burgenland sind auch #Neuwahlen angekündigt.",spdde,2019-05-19 20:53:21,0,0,"Burgenland, Neuwahlen","Hans_van_Verne, katarinabarley, ManfredWeber",,1130214886393483265,tweet
@feuerwaechter @pip_news Die Förderung von Professuren ist linksextremistisch? Wie kommen Sie denn darauf?,spdde,2019-05-19 20:51:38,1,0,,"Feuerwaechter, pip_news",,1130214452652118017,tweet
"@hans_van_verne @katarinabarley @manfredweber 
Im #Burgenland sind auch #Neuwahlen angekündigt. 
#strache",spdde,2019-05-19 20:50:59,0,0,"Burgenland, Neuwahlen, strache","Hans_van_Verne, katarinabarley, ManfredWeber",,1130214289258762240,tweet
"@jeky @katarinabarley Das Thema haben wir uns nicht ausgesucht, das wurde vorgegeben. Aber keine Sorge, wir haben ein vollgepacktes Wahlprogramm mit ganz vielen inhaltlichen Forderungen! Nehmen Sie sich doch mal die Zeit und schauen sie dort rein: https://t.co/lSmL2wGVKp",spdde,2019-05-19 20:50:53,0,0,,"Jeky, katarinabarley",https://t.co/lSmL2wGVKp,1130214262192910337,tweet
"@dschnei09917537 @dersandzak @zdfwatch @lzserioes @meyermit_ey Hi, D.Schneider!
 wir haben den Eisberg noch lange nicht erreicht und kämpfen deswegen weiterhin für ein soziales und gerechtes Europa.  💪🇪🇺",spdde,2019-05-19 20:50:33,1,0,,"DSchnei09917537, ZDFWATCH, lzserioes, Meyermit_ey",,1130214180370505729,tweet
"@schraps66 @martinknobbe Hi, Thomas! Was hat es damit zu tun, dass das Video von 2017 ist? Fakt ist doch, dass der Inhalt des Videos hochbrisant ist und zeigt mit welchem Politikverständnis Rechtspopulisten arbeiten.",spdde,2019-05-19 20:50:09,0,0,,"schraps66, MartinKnobbe",,1130214080738992128,tweet
"Dem haben wir nichts hinzuzufügen :)
https://t.co/PbmUhKi60D
#EuropaistdieAntwort #AnneWill https://t.co/eH7hxZ4g0t",spdde,2019-05-19 20:48:27,34,4,"EuropaistdieAntwort, AnneWill",,"https://t.co/PbmUhKi60D, https://t.co/eH7hxZ4g0t",1130213651259039745,tweet
"@okolyth1 @pip_news Es ist offensichtlich, dass Hartz IV von gestern ist und wir endlich neue Lösungen brauchen, die zukunftsfest sind. Deshalb haben wir den neuen Sozialstaat entwickelt. Mehr Infos dazu gibt es hier: https://t.co/rcVuWJlZy8",spdde,2019-05-19 20:47:55,0,0,,"okolyth1, pip_news",https://t.co/rcVuWJlZy8,1130213517016141827,tweet
"@re_st52 @annewill @katarinabarley Kam doch: a)Zu laufenden Verfahren werden grundsätzlich keine konkreten Aussagen getätigt und b) ist das Video teil einer journalistischen Recherche, das Wort illegal ist hier falsch gewählt. #europaistdieantwort",spdde,2019-05-19 20:47:15,1,0,europaistdieantwort,"Re_St52, annewill, katarinabarley",,1130213349428482048,tweet
"@klaastamme Hi, Tamme!
Auch im #Burgenland sind #Neuwahlen angekündigt! 
#Strache #europaistdieantwort",spdde,2019-05-19 20:45:14,1,0,"Burgenland, Neuwahlen, Strache, europaistdieantwort",KlaasTamme,,1130212841687068674,tweet
@wonkaraphael @ericksontarik @dylan_1941 💪,spdde,2019-05-19 20:45:02,0,0,,"WonkaRaphael, EricksonTarik, Dylan_1941",,1130212791812579328,tweet
"@feuerwaechter @pip_news Hi, ♨! Haben Sie auch Argumente für eine angebliche ""Plünderung des Staates""?",spdde,2019-05-19 20:44:54,0,0,,"Feuerwaechter, pip_news",,1130212760003010560,tweet
@schalomi @annewilltalk @manfredweber @katarinabarley @joerg_meuthen @skakeller @martinknobbe @daserste Der Aluhut verrutscht? #europaistdieantwort,spdde,2019-05-19 20:44:21,1,0,europaistdieantwort,"schalomi, AnneWillTalk, ManfredWeber, katarinabarley, Joerg_Meuthen, SkaKeller, MartinKnobbe, DasErste",,1130212620500385794,tweet
@baerbeli04 Contenance bitte.,spdde,2019-05-19 20:43:12,0,0,,baerbeli04,,1130212329180794882,tweet
"@psychomaennchen Was Strache fantasiert hat, erinnert an schlechteste Zeiten der Zensur. Das betrifft Deutschland und Europa, da müssen wir drüber sprechen und Rechtsextremisten klar bekämpfen.",spdde,2019-05-19 20:42:02,1,0,,psychomaennchen,,1130212036120580096,tweet
@angelikatischer @annewilltalk @manfredweber @katarinabarley @joerg_meuthen @skakeller @martinknobbe @daserste Für?,spdde,2019-05-19 20:41:30,0,0,,"AngelikaTischer, AnneWillTalk, ManfredWeber, katarinabarley, Joerg_Meuthen, SkaKeller, MartinKnobbe, DasErste",,1130211902267822080,tweet
"@brave_digger Wer aus der Geschichte gelernt hat, wählt keine Nazis.",spdde,2019-05-19 20:40:37,1,0,,brave_digger,,1130211681962024960,tweet
"@psychomaennchen Wer sind denn ""die Linksextremisten"" und ernsthaft: wie stellen Sie sich das vor? 150€ Pauschale pro Demo?",spdde,2019-05-19 20:40:08,1,0,,psychomaennchen,,1130211558620061696,tweet
#KatarinalookingatMeuthen https://t.co/yibNlRe89d,spdde,2019-05-19 20:39:10,8,2,KatarinalookingatMeuthen,,https://t.co/yibNlRe89d,1130211316109578241,tweet
"@Jeky @katarinabarley @SkaKeller Weil Sie zeigen, dass man auch im TV Anstand zeigen kann, sich gegenseitig ausreden lassen kann und lieber über Konkretes sprechen will und Vorschläge macht? Hm...
#EuropaistdieAntwort #AnneWill",spdde,2019-05-19 20:39:09,2,0,"EuropaistdieAntwort, AnneWill","Jeky, katarinabarley, SkaKeller",,1130211312162824195,tweet
"@christophera_7 Bei uns ist alles cool - außer, wenn Konservative gemeinsame Sache mit Rechtsextremisten machen.",spdde,2019-05-19 20:38:57,0,0,,,,1130211262321889285,tweet
"@Tomsch24 Wat? Schauen Sie mal lieber, dann sprechen wir über Konrketes ;)
https://t.co/86UYi7ZYpa
#EuropaistdieAntwort #AnneWill",spdde,2019-05-19 20:38:00,0,0,"EuropaistdieAntwort, AnneWill",Tomsch24,https://t.co/86UYi7ZYpa,1130211019538817025,tweet
"@WilmH @AnneWillTalk ""Einstimmigkeitsprinzip bei Steuerfragen abschaffen"" -  @katarinabarley sagt es richtig,
https://t.co/86UYi7ZYpa
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:37:16,2,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle","WilmH, AnneWillTalk, katarinabarley",https://t.co/86UYi7ZYpa,1130210835878612992,tweet
"@bsv_german @martinknobbe @katarinabarley 
""Bitcoin [SV] - German News"" wird hier als Name angezeigt. Es ging nicht darum sie zu verärgern Herr Hauschild.",spdde,2019-05-19 20:36:49,1,0,,"BSV_german, MartinKnobbe, katarinabarley",,1130210721881579522,tweet
"@diepartei @katarinabarley
😎 🇪🇺  🍿",spdde,2019-05-19 20:36:41,2,0,,"DiePARTEI, katarinabarley",,1130210691800010753,tweet
"@xerbot777 @katarinabarley Nein, auch eine ganze Menge Herren können sich für Katarina begeistern. 😊",spdde,2019-05-19 20:36:29,0,0,,"xerbot777, katarinabarley",,1130210641728409601,tweet
"@wildwasser Hier mal reinschauen, statt auf Photoshop rumspielen ;)
https://t.co/PbmUhKi60D
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:35:12,1,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",wildwasser,https://t.co/PbmUhKi60D,1130210318632869895,tweet
@dersandzak @klarfred wir mögen die auch nicht #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/hSfXHTpnMB,spdde,2019-05-19 20:35:01,3,0,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle",klarfred,,1130210269358170113,tweet
@elmal96 @katarinabarley Was genau bedrückt sie denn?,spdde,2019-05-19 20:34:49,0,0,,"Elmal96, katarinabarley",,1130210219794063360,tweet
🤷‍♂️😉🇪🇺 #EuropaistdieAntwort #AnneWill https://t.co/AOjoCJppWy,spdde,2019-05-19 20:34:47,256,45,"EuropaistdieAntwort, AnneWill",,,1130210212575621121,tweet
"@walterkonrad @aopfolter @katarinabarley 
""Und bist du nicht willig ..."" 🤔?",spdde,2019-05-19 20:34:36,0,0,,"WalterKonrad, aopfolter, katarinabarley",,1130210167663005702,tweet
@mark86388891 @katarinabarley Einfach nur Geschreie oder gibt es ein konkretes Anliegen?,spdde,2019-05-19 20:34:17,0,0,,"Mark86388891, katarinabarley",,1130210087241420802,tweet
@brave_digger Rechtsextremismus darf niemals die Antwort sein.,spdde,2019-05-19 20:34:15,0,0,,brave_digger,,1130210076780826624,tweet
"@myr_jn Wir können nur dann unsere Politik umsetzen, wenn die Bürger*innen uns ihr Vertrauen geben. Deshalb: gehen Sie am Sonntag wählen und wählen Sie SPD - für eine starke Sozialdemokratie in Europa.",spdde,2019-05-19 20:32:34,4,0,,myr_jn,,1130209652606742528,tweet
"@stephan_noack @annewilltalk @manfredweber @katarinabarley @joerg_meuthen @skakeller @martinknobbe Hi, stephan!
Der Unterschied ist, das Wir uns klar gegen antidemokratische Kräfte abgrenzen! :)",spdde,2019-05-19 20:31:53,0,0,,"stephan_noack, AnneWillTalk, ManfredWeber, katarinabarley, Joerg_Meuthen, SkaKeller, MartinKnobbe",,1130209482603155456,tweet
".@katarinabarley zur Frage, ob sich Konservative ausreichend von Rechtsnationalen abgrenzen: ""Herr @ManfredWeber, wenn Sie jemanden wie Orbán jedes Jahr zum Parteitag einladen, dann hat das mit Abgrenzung nichts, aber auch gar nichts zu tun."" #annewill",spdde,2019-05-19 20:31:11,179,32,annewill,"katarinabarley, ManfredWeber",,1130209305842671617,tweet
"@psychomaennchen Natürlich ist es für uns von Relevanz, was in unserem Nachbarland passiert! Für Deutschland und Europa.",spdde,2019-05-19 20:30:32,0,0,,psychomaennchen,,1130209141497171969,tweet
"@bigfishes78 @katarinabarley 
Also Wir können davon bei uns niemanden sehen 🤔",spdde,2019-05-19 20:30:20,1,0,,"bigFishes78, katarinabarley",,1130209091756937217,tweet
.@katarinabarley bei #AnneWill: Die CSU lädt seit Jahren JEDES JAHR Orbán ein. Währenddessen hat Orbán die Pressefreiheit und die unabhängige Justiz eingeschränkt. Hat die Union offenbar nicht gestört. #EuropaistdieAntwort,spdde,2019-05-19 20:30:07,48,5,"AnneWill, EuropaistdieAntwort",katarinabarley,,1130209036085936129,tweet
@WonkaRaphael #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/QVlmn6Arvl,spdde,2019-05-19 20:29:05,3,0,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle",WonkaRaphael,,1130208777540702209,tweet
"@HatinJuce @ManfredWeber Wir waren da gerade eben auch kurz fassungslos...
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:28:53,3,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle","HatinJuce, ManfredWeber",,1130208728131805185,tweet
"@worrius Wir halten dagegen 

#AnneWill #EuropaistdieAntwort #1EuropaFürAlle https://t.co/cdyWgeJXEO",spdde,2019-05-19 20:28:33,10,1,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",worrius,,1130208641678815232,tweet
@tweetbote @Regierungs4tel #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/NFyV4HgLP9,spdde,2019-05-19 20:28:17,1,0,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle","tweetbote, Regierungs4tel",,1130208578365796353,tweet
"@dersandzak Hi, jasko!
😎 👍
#europaistdieantwort #AnneWill",spdde,2019-05-19 20:26:59,1,0,"europaistdieantwort, AnneWill",,,1130208250362834951,tweet
"@bsv_german @martinknobbe @katarinabarley Hi, Bitcoin! Katarina Barley besitzt ein Social Media Team, welches sich um Ihren Kanal kümmert und gerade nicht in der Sendung sitzt.",spdde,2019-05-19 20:26:49,5,0,,"BSV_german, MartinKnobbe, katarinabarley",,1130208206939205638,tweet
@raymond007xyz @a_loebbe @katarinabarley Yeah! https://t.co/MzoVeVX0ut,spdde,2019-05-19 20:24:54,0,0,,"Raymond007xyz, a_loebbe, katarinabarley",,1130207724355182592,tweet
"@pip_news Der einzige Eindruck der ensteht ist, dass Rechtspopulisten den Staat ausverkaufen,Demokratie gefährden und die Konservativen mit ihnen regieren. 
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:23:38,2,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",pip_news,,1130207406036848641,tweet
@raymond007xyz @katarinabarley Na was haben sie denn für konkrete Anliegen. wir stehen zur Verfügung. :),spdde,2019-05-19 20:22:51,0,0,,"Raymond007xyz, katarinabarley",,1130207208866754563,tweet
"@_Apuleius Können Sie noch mehr von uns retweeten? Gute Argumente und guter Content will schließlich verbreitet werden
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:22:36,1,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",_Apuleius,,1130207146493263872,tweet
@WonkaRaphael @EricksonTarik @Dylan_1941 #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/e1FhY8lsiS,spdde,2019-05-19 20:20:56,1,0,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle","WonkaRaphael, EricksonTarik, Dylan_1941",,1130206725049593860,tweet
"@bernd17288630 @katarinabarley 
Wie kommen Sie denn auf sowas?",spdde,2019-05-19 20:20:38,0,0,,"Bernd17288630, katarinabarley",,1130206650688778240,tweet
@grals_hueter Man kann sich aber auch in Dinge reinsteigern... https://t.co/ka7MckFxgD,spdde,2019-05-19 20:19:42,0,0,,Grals_Hueter,,1130206414121635840,tweet
@dersandzak @ZDFWATCH @lzserioes @Meyermit_ey #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/QoeeUvI6L7,spdde,2019-05-19 20:19:15,7,0,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle","ZDFWATCH, lzserioes, Meyermit_ey",,1130206302863597569,tweet
@mofai93 @Joerg_Meuthen @katarinabarley und wir halten weiter dagegen #europaistdieantwort #annewill #Europawahl2019 #1EuropaFuerAlle https://t.co/9IjCcNh0WM,spdde,2019-05-19 20:17:44,6,0,"europaistdieantwort, annewill, Europawahl2019, 1EuropaFuerAlle","mofai93, Joerg_Meuthen, katarinabarley",,1130205921651699712,tweet
"""Investigativer Journalismus ist eine Säule der Demokratie. Deshalb ist die Veröffentlichung des #strachevideos richtig und wichtig"", sagt @katarinabarley bei #AnneWill #TeamPressefreiheit",spdde,2019-05-19 20:17:41,64,10,"strachevideos, AnneWill, TeamPressefreiheit",katarinabarley,,1130205907470696448,tweet
@dersandzak #AnneWill #EuropaistdieAntwort #1EuropaFürAlle https://t.co/5fiIUDW0me,spdde,2019-05-19 20:17:21,2,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",,,1130205823987343361,tweet
"@agarwaencran Kommt darauf an, was sie für politische Interessen haben, dann finden wir einen Grund für Sie. :)
Ansonsten wollten wir darauf aufmerksam machen, dass der Herr @ManfredWeber nicht viel davon hält, sich von Rechtspopulisten zu distanzieren. #europaistdieantwort",spdde,2019-05-19 20:16:23,1,0,europaistdieantwort,"AgarwaenCran, ManfredWeber",,1130205580906385416,tweet
"Da gibt es nicht's zu diskutieren! 
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle https://t.co/bACIIhlLRn",spdde,2019-05-19 20:15:10,18,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",,https://t.co/bACIIhlLRn,1130205273577185280,tweet
"@ruiner110 Sie können politische Meinungen blöd finden, aber muss man deshalb gleich beleidigend werden?",spdde,2019-05-19 20:13:31,1,0,,ruiner110,,1130204858601103361,tweet
#KatarinaLookingatRechte https://t.co/NkT5pKzQty,spdde,2019-05-19 20:13:21,32,1,KatarinaLookingatRechte,,https://t.co/NkT5pKzQty,1130204816255406080,tweet
"@agarwaencran @katarinabarley Hi, Agar! Auch Konservative können sich gegen Rechts abgrenzen.",spdde,2019-05-19 20:13:11,1,0,,"AgarwaenCran, katarinabarley",,1130204776958971904,tweet
@dersandzak @LookaBooBooo #europaistdieantwort #annewill #Europawahl2019 https://t.co/4wgaHEoCGu,spdde,2019-05-19 20:13:02,2,0,"europaistdieantwort, annewill, Europawahl2019",LookaBooBooo,,1130204737226326018,tweet
"@GraeteThunfisch Oder halt mal der Debatte folgen, ist doch beantwortet worden ;)
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:12:45,1,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",,,1130204666007101440,tweet
@ivanbreco @paulumstaetter Geht´s auch inhaltlich?,spdde,2019-05-19 20:11:46,1,0,,"IvanBreco, PaulUmstaetter",,1130204418777985024,tweet
""".@MartinKnobbe auf die Frage, warum das #StracheVideo erst jetzt veröffentlicht wurde: ""Weil wir die Informationen erst verifizieren mussten. Das machen Journalisten so."" Traurig, dass man das Leuten wie Meuthen nochmal erklären muss.",spdde,2019-05-19 20:11:45,44,6,StracheVideo,MartinKnobbe,,1130204414365589504,tweet
@regierungs4tel @katarinabarley https://t.co/9J2YuX8Z5Q - bitteschön.,spdde,2019-05-19 20:09:31,2,0,,"Regierungs4tel, katarinabarley",https://t.co/9J2YuX8Z5Q,1130203853671010315,tweet
@drwetti @lisasteinmann @katarinabarley @sat1 Der Herr der Ringe ist die bessere Trilogie https://t.co/nzcU2aI5B0,spdde,2019-05-19 20:08:56,1,0,,"DrWetti, lisasteinmann, katarinabarley, sat1",,1130203705792507905,tweet
"Guter Journalismus ist furchtlos. Er recherchiert und enthüllt, er ist ein Korrektiv der Mächtigen. Guter Journalismus kann Regierungen ins Wanken bringen. @MartinKnobbe gehört zu den ReporterInnen, denen das gelungen ist. Danke für eure Arbeit. #AnneWill https://t.co/4xC9qqfw3S https://t.co/aBrHSNJA6Y",spdde,2019-05-19 20:08:20,213,24,AnneWill,MartinKnobbe,https://t.co/4xC9qqfw3S,1130203556919877632,tweet
"@HatinJuce Ja ja, die Union und die Gleichstellung...
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:08:14,6,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",HatinJuce,,1130203532215410688,tweet
"@dybydy Was ist mit deinem Account los?
#AnneWill #EuropaistdieAntwort #1EuropaFürAlle",spdde,2019-05-19 20:07:23,3,0,"AnneWill, EuropaistdieAntwort, 1EuropaFürAlle",dybydy,,1130203317873856513,tweet
@agarwaencran @regierungs4tel @katarinabarley Wir zitieren hier nur!,spdde,2019-05-19 20:07:17,0,0,,"AgarwaenCran, Regierungs4tel, katarinabarley",,1130203292167020544,tweet
@heuschnupf @katarinabarley Fast 80 Seiten konstruktive Lösungen finden Sie hier: https://t.co/6KdSmyPwN5,spdde,2019-05-19 20:06:49,1,0,,"heuschnupf, katarinabarley",https://t.co/6KdSmyPwN5,1130203175322030080,tweet
