tweets,author,date,likes,retweets,hashtags,linked_accounts,urls,id,tweet_type
"RT @AfDimBundestag: »Wir beobachten mit großer Sorge, dass der Korridor des Sagbaren an den Universitäten enger wird.«
Dr. @GtzFrmming, Obm…",AfD,2019-05-15 18:49:22,468,158,,"AfDimBundestag, GtzFrmming",,1128734129917505538,retweet
"++ Die Mieter in Spandau haben die Nase  gestrichen voll von Nachbar Abdulkadir O. - Spitzname: Tyson-Ali. ++
Unhaltbare Zustände: Kot-Haufen vor der Wohnungstür, zerstochene Reifen, Roh-Ei-Bewurf vom Balkon und immer wieder Drohungen. 
#AfD
➡️ https://t.co/ms8w25DJ2x https://t.co/jecniBXwvD",AfD,2019-05-15 16:25:49,335,97,AfD,,https://t.co/ms8w25DJ2x,1128698005882834944,tweet
"RT @AfDimBundestag: +++ Mehr Netto vom Brutto mit der #AfD-Fraktion! +++
Unser brandaktueller #Gehaltsrechner - JETZT ausprobieren: https:/…",AfD,2019-05-15 16:23:02,271,118,"AfD, Gehaltsrechner",AfDimBundestag,,1128697307048943617,retweet
"📺-Tipp: Donnerstag, 16. Mai, 22.15 Uhr - #Schlagabtausch im ZDF!
Unser #AfD-Spitzenkandidat zur #EUWahl @Joerg_Meuthen trifft auf @NicolaBeerfdp, @OezlemADemirel und @SkaKeller | Moderator: Matthias @fornoff
#EP2019 #Europawahl2019 
ℹ️ https://t.co/zhapEdeNjt https://t.co/CinMKr0gFE",AfD,2019-05-15 15:51:01,284,88,"Schlagabtausch, AfD, EUWahl, EP2019, Europawahl2019","Joerg_Meuthen, nicolabeerfdp, OezlemADemirel, SkaKeller, fornoff",https://t.co/zhapEdeNjt,1128689248364900359,tweet
"RT @AfD_Bremen: +++ Verkehrskollaps beenden! Freie Fahrt für freie Bürger! +++
➡ Am 26. Mai #AfD wählen!
#LtwBremen #HBWahl #Bremenwahl
ℹ️…",AfD,2019-05-15 13:59:02,141,27,"AfD, LtwBremen, HBWahl, Bremenwahl",AfD_Bremen,,1128661067054317569,retweet
"RT @Joerg_UrbanAfD: +++ Unser Druck im Dresdner Stadtrat macht die Wiedereröffnung des Fernsehturmes möglich! +++
Weil die CDU in allen Wah…",AfD,2019-05-15 13:58:54,205,60,,Joerg_UrbanAfD,,1128661031637671936,retweet
"RT @AfDFraktionAGH: Skandalös!
Mehrere Lehrer des ""Gebrüder-Montgolfier-Gymnasiums"" verwehren unserem Abgeordneten #Trefzer die Teilnahme a…",AfD,2019-05-15 10:43:42,963,490,Trefzer,AfDFraktionAGH,,1128611908972625920,retweet
"RT @Leif_Erik_Holm: Verfassungsschutz bestätigt: Steinmeier rief zu linksextremem Chemnitz-Konzert auf!

Entweder das Staatsoberhaupt kehrt…",AfD,2019-05-15 10:38:23,967,339,,Leif_Erik_Holm,,1128610571883044864,retweet
"❝Sinnlose Fragebögen schützen keine Leben und ersetzen auch kein fehlendes Material oder Personal.❞
@Georg_Pazderski, stellv. #AfD-Bundessprecher, zum Fragebogen „Bunt in der #Bundeswehr? Ein Barometer der Vielfalt“ des Verteidigungsministeriums.
ℹ️ https://t.co/jqTtbeSx6W https://t.co/Jte5rrSrFn",AfD,2019-05-15 09:21:26,179,45,"AfD, Bundeswehr",Georg_Pazderski,https://t.co/jqTtbeSx6W,1128591207972655104,tweet
"RT @Alice_Weidel: Lehrer sollte mit #Hammer Kopf eingeschlagen werden!
Die Martin-Luther-King-Gesamtschule in #Dortmund ist für ihre Anti-M…",AfD,2019-05-15 09:18:08,1445,500,"Hammer, Dortmund",Alice_Weidel,,1128590378049921025,retweet
RT @torben_braga: Nur sechs Jahre nach ihrer Gründung tritt die @AfD_Thueringen bei den #Kommunalwahlen am 26. Mai 2019 mit 574 Kandidaten…,AfD,2019-05-14 17:43:13,464,101,Kommunalwahlen,"torben_braga, AfD_Thueringen",,1128355095425556483,retweet
"RT @Joerg_Meuthen: Freundliche Begegnung und interessanter Gedankenaustausch mit Steve #Bannon heute in Weimar.
Good and friendly meeting w…",AfD,2019-05-14 16:38:11,1059,257,Bannon,Joerg_Meuthen,,1128338732329918464,retweet
"+++ #AfD-Kandidaten-Check zur #EUWahl: Dr. @KrahMax (Listenplatz 5) +++
Bis 2016 Vorstandsmitglied der Dresdner CDU, trat er 2016 in die AfD ein. Maximilian #Krah ist zudem stellv. Vorsitzender des Landesverbandes #Sachsen.
#EP2019 #Europawahl2019
🎬 https://t.co/d9GndYrI2A https://t.co/ZxcbLJzyx0",AfD,2019-05-14 16:03:00,341,88,"AfD, EUWahl, Krah, Sachsen, EP2019, Europawahl2019",KrahMax,https://t.co/d9GndYrI2A,1128329875884929024,tweet
"++ Zahnloses #EuGH-Urteil: Raus mit schwerkriminellen Asylbewerbern! ++
Jetzt muss beim Grundrecht auf Asyl dringend nachgebessert werden!
#EP2019 #Europawahl2019 #EUWahl2019
➡️ https://t.co/cjORE02PCl https://t.co/34D6lWLf30",AfD,2019-05-14 15:52:51,620,208,"EuGH, EP2019, Europawahl2019, EUWahl2019",,https://t.co/cjORE02PCl,1128327322606743552,tweet
"RT @AfDimBundestag: .@M_HarderKuehnel/@M_Reichardt_AfD:
»Der fachpolitische Austausch auf dem 1. Interfraktionellen Treffen des Arbeitskrei…",AfD,2019-05-14 14:10:36,200,34,,"AfDimBundestag, M_HarderKuehnel, M_Reichardt_AfD",,1128301591830908928,retweet
"RT @BrauerHagen: +++ #EuGH-Urteil: #Arbeitszeiterfassung wird zum #Bürokratie-Monster +++

Meine Pressemitteilung zur EuGH-Urteil: https://…",AfD,2019-05-14 14:10:29,134,33,"EuGH, Arbeitszeiterfassung, Bürokratie",BrauerHagen,,1128301559568314370,retweet
"RT @KrahMax: Und sie sehen richtig: es gibt keine Unterschiede. Eine Analyse des Abstimmungsverhaltens im #EP zeigt, dass Union, SPD, Grüne…",AfD,2019-05-14 14:10:11,461,123,EP,KrahMax,,1128301486151278594,retweet
"RT @AfD_Bremen: Unser #AfD-Landesvorsitzender @Frank_Magnitz zum Tod von Jörg Kastendiek:
❝Wir sprechen den Angehörigen und der Bremer CDU…",AfD,2019-05-14 13:00:54,147,25,AfD,"AfD_Bremen, Frank_Magnitz",,1128284049800409088,retweet
"RT @AfDKompakt: Interview der @jafuernrw mit Dr. @Verena_Wester, die zur #Europawahl2019 für die #AfD auf  Listenplatz 13 kandidiert und gu…",AfD,2019-05-14 13:00:49,168,37,"Europawahl2019, AfD","AfDKompakt, jafuernrw, Verena_Wester",,1128284028312879105,retweet
"Bei seiner Benennung als Bewerber der #AfD für das #EP2019 vermerkte Beck weder seinen Dr.-Titel noch „Professor“ als Berufsbezeichnung. Er schrieb einfach: Gunnar #Beck. In der Zeile „Beruf“ gab er an: „Hochschuldozent und Barrister für #EU-Recht“.
ℹ️ https://t.co/M4PsGH95aT https://t.co/MIddhdmnsG",AfD,2019-05-14 11:41:00,509,129,"AfD, EP2019, Beck, EU",,https://t.co/M4PsGH95aT,1128263940679634944,tweet
"++ Fertig gelogen! Richterin überführt dreisten Asylbetrüger ++
Herzlichen Glückwunsch an eine Verwaltungsrichterin in Frankfurt am Main. Die Namenlose ließ Wirtschaftsflüchtling Farid B. richtig auflaufen!
#AfD
➡️ https://t.co/GlEaf1bzoP https://t.co/Uo8B6Vpxop",AfD,2019-05-14 10:16:45,520,135,AfD,,https://t.co/GlEaf1bzoP,1128242739768889344,tweet
RT @Alice_Weidel: Ausgerechnet ein Pfarrer riss mutmaßlich Dutzende AfD-Plakate von den Laternen ab. Ein verwunderter Passant rief sogleich…,AfD,2019-05-14 10:14:26,2139,744,,Alice_Weidel,,1128242154688655360,retweet
"RT @AfDimBundestag: +++ Unsere Anträge und Initiativen der Sitzungswoche im Video! +++
Freiheit im Internet - Bürgerrechte stärken, Lohnste…",AfD,2019-05-14 10:14:18,200,62,,AfDimBundestag,,1128242121394098177,retweet
"+++ #AfD-Kandidaten-Check zur #EUWahl: Lars Patrick #Berg (Listenplatz 4) +++
Mit @LarsPatrickBerg möchte ein Gründungsmitglied des Landesverbands Baden-Württemberg ins #EP2019 einziehen. Lernen Sie unseren Kandidaten im Video kennen.
#Europawahl2019
🎬 https://t.co/9UtaxPptL9 https://t.co/Gc2yNre3tJ",AfD,2019-05-14 07:28:00,188,45,"AfD, EUWahl, Berg, EP2019, Europawahl2019",LarsPatrickBerg,https://t.co/9UtaxPptL9,1128200271623000064,tweet
"RT @M_HarderKuehnel: +++ 1. Interfraktionelles Treffen: ""Willkommenskultur für Kinder - Ausweg aus der demographischen Krise"" +++
Heute tra…",AfD,2019-05-13 16:40:53,255,61,,M_HarderKuehnel,,1127977022888796160,retweet
"RT @Leif_Erik_Holm: Schluss mit der Verharmlosung der Meinungsterroristen als „Aktivisten“. 

Wer Wirte bedroht und Veranstaltungen verhind…",AfD,2019-05-13 16:40:48,885,301,,Leif_Erik_Holm,,1127977000436682757,retweet
"❝Die Klimahysterie wird von den Grünen ganz gezielt geschürt!❞
Unser #AfD-Spitzenkandidat zur #EUWahl @Joerg_Meuthen im Interview mit @Junge_Freiheit-TV.
#Europawahl2019 #EP2019
ℹ️ https://t.co/87dZc5LS7G
https://t.co/1Ix4AoLv8Q",AfD,2019-05-13 14:09:15,302,87,"AfD, EUWahl, Europawahl2019, EP2019","Joerg_Meuthen, Junge_Freiheit","https://t.co/87dZc5LS7G, https://t.co/1Ix4AoLv8Q",1127938861349449728,tweet
"+++ #AfD-Kandidaten-Check zur #EUWahl: Bernhard #Zimniok (Listenplatz 5) +++
Seine Expertise wird ein großer Zugewinn für das #EP2019 sein. Doch lernen Sie unseren Kandidaten im Video am besten selbst kennen.
#Europawahl2019
🎬 https://t.co/I8NeJfIOL2 https://t.co/7Z9CrA8TpP",AfD,2019-05-13 12:45:52,236,62,"AfD, EUWahl, Zimniok, EP2019, Europawahl2019",,https://t.co/I8NeJfIOL2,1127917879498821641,tweet
"++ 🇦🇹 zeigt, wie es geht: ""Zehn Gebote der Zuwanderung"" verabschiedet! ++
Unseren Glückwunsch an die FPÖ und Österreich. Mit ihnen haben wir als #AfD uns genau die richtigen Partner auf #EU-Ebene ausgesucht.
#EP2019 #Europawahl2019 #EUWahl
➡️ https://t.co/SHcOBfddvT https://t.co/g55fuxaCAL",AfD,2019-05-13 10:40:56,817,201,"AfD, EU, EP2019, Europawahl2019, EUWahl",,https://t.co/SHcOBfddvT,1127886438060756992,tweet
"RT @AfD_Bremen: +++ Sozialsysteme schützen: Geld für Renten statt für illegale Migranten! +++
➡ Am 26. Mai zur 🗳️ #HBWahl #AfD wählen!
#Ltw…",AfD,2019-05-12 17:42:33,591,140,"HBWahl, AfD",AfD_Bremen,,1127630154291920901,retweet
"RT @Frank_Pasemann: „Bürger laufen „Gefahr“, sich vom klassischen Journalismus abzuwenden!“ behauptet der #Staatsfunk. Die Wahrheit ist, da…",AfD,2019-05-12 14:39:43,916,280,Staatsfunk,Frank_Pasemann,,1127584139719467008,retweet
RT @MalteKaufmann: Das ist unsere nächtliche Antwort auf die zerstörten Neckarbrücken-Plakate. Wir lassen uns die Zerstörungen nicht gefall…,AfD,2019-05-11 16:21:21,1208,251,,MalteKaufmann,,1127247331227729920,retweet
"RT @AfD_Bremen: +++ #Diesel ist super: KEINE ideologischen Fahrverbote! +++
❝Diesel-#Fahrverbote aufgrund fragwürdiger #Grenzwerte lehnen w…",AfD,2019-05-11 14:58:56,326,64,"Diesel, Fahrverbote, Grenzwerte",AfD_Bremen,,1127226587773112320,retweet
"📊 #AfD steigt im ZDF-#Politbarometer auf 1⃣4⃣ Prozent!  
März: 12 %
April; 13 %
Mai: 14 %
26. Mai: ...
#EP2019 #Europawahl2019 #EU-Wahl #EUWahl2019
ℹ️ https://t.co/6Wg3h8zsCc https://t.co/o0NurCS1NS",AfD,2019-05-11 12:14:08,962,231,"AfD, Politbarometer, EP2019, Europawahl2019, EU, EUWahl2019",,https://t.co/6Wg3h8zsCc,1127185116214824962,tweet
"RT @Joerg_Meuthen: Eine #Islamisierung findet nicht statt:
Bestimmt sind im (bislang noch) christlich geprägten Bayern auch schon vor Jahre…",AfD,2019-05-10 17:57:10,1565,538,Islamisierung,Joerg_Meuthen,,1126909056801701888,retweet
"RT @TichysEinblick: Was kann schon dabei herauskommen, wenn die @Tagesschau sich neidvoll ärgert, dass andere Kanäle bei #Twitter beliebter…",AfD,2019-05-10 15:10:51,444,164,Twitter,"TichysEinblick, tagesschau",,1126867199027707905,retweet
"RT @AfD_Bremen: +++ Zukunft braucht Familie: Vater, Mutter, Kinder! +++
➡ Am 26. Mai #AfD wählen!
#LtwBremen #HBWahl #Bremenwahl
Unser komp…",AfD,2019-05-10 14:56:56,374,89,"AfD, LtwBremen, HBWahl, Bremenwahl",AfD_Bremen,,1126863698814021632,retweet
"+++ 🎦 LIVE ab 18.30 Uhr aus #Greding (Bayern)! +++
Wahlkampfveranstaltung der #AfD zur #EUWahl2019 mit u. a. @Beatrix_vStorch, @Martin_Sichert und @Nicolaus_Fest.
#Europawahl2019 #EP2019
ℹ️ https://t.co/s9GuIFgsJ0
Stream auf https://t.co/M4WNyLvNs3 &amp; https://t.co/fag1R1JLKX https://t.co/HsNBOPpdOt",AfD,2019-05-10 14:43:35,118,18,"Greding, AfD, EUWahl2019, Europawahl2019, EP2019","Beatrix_vStorch, Martin_Sichert, Nicolaus_Fest","https://t.co/s9GuIFgsJ0, https://t.co/M4WNyLvNs3, https://t.co/fag1R1JLKX",1126860339289690115,tweet
"RT @M_Reichardt_AfD: ""Rechtspopulisten"" tatsächlich sind es #Europa - Kritiker werden immer stärker! Schön auch die Überparteilichkeit des…",AfD,2019-05-10 11:59:57,518,118,Europa,M_Reichardt_AfD,,1126819159936053249,retweet
"++ Vergewaltigt und mit dem Messer niedergestochen: Unsere Kinder sind nicht mehr sicher! ++
Was jungen Menschen derzeit passiert, spricht Bände. Der Gewalttäter-Import der Regierung Merkel läuft auf Hochtouren!
#AfD
➡️ https://t.co/5f40qmY4lU https://t.co/QmRgfqA9uD",AfD,2019-05-10 11:58:11,417,137,AfD,,https://t.co/5f40qmY4lU,1126818715281108992,tweet
"+++ 1⃣3⃣%: Umfragen zur #Europawahl2019 nähern sich Realität an! +++
🚀 Kurz vor der #EUWahl2019 am 26. Mai steigen auch die Werte für die #AfD an! Die SPD befindet sich bereits in Reichweite.
#EP2019 #Meuthen
ℹ️ https://t.co/DyiFMrzdJF https://t.co/RUYtvUT4b2",AfD,2019-05-10 09:48:00,694,206,"Europawahl2019, EUWahl2019, AfD, EP2019, Meuthen",,https://t.co/DyiFMrzdJF,1126785953501257728,tweet
"RT @AfDimBundestag: +++Phoenix-Runde ""Angst vor Wahlmanipulation - Wie gefährlich sind soziale Medien?""+++
@JoanaCotar, Digitalpol. Spreche…",AfD,2019-05-10 08:52:03,939,317,,"AfDimBundestag, JoanaCotar",,1126771870781468672,retweet
"RT @Joerg_Meuthen: Guten Morgen 🇩🇪!
Die Wahl in #Bremen hat enorme bundespolitische Bedeutung, weil sie das Potenzial hat, den sogenannten…",AfD,2019-05-10 08:47:19,822,252,Bremen,Joerg_Meuthen,,1126770681130053634,retweet
"++ #AfD-Kandidaten-Check zur #EUWahl: Dr. @Nicolaus_Fest (Listenplatz 6) ++
Seit dem Ende seiner Tätigkeit für die @BILDamSONNTAG wg. eines islamkritischen Kommentars arbeitet er als freier Publizist und trat 2016 in die #AfD ein.
#Europawahl2019 #EP2019
🎬https://t.co/3AJnnDe4AV https://t.co/oYGNewBmys",AfD,2019-05-10 06:36:00,249,63,"AfD, EUWahl, AfD, Europawahl2019, EP2019","Nicolaus_Fest, BILDamSONNTAG",https://t.co/3AJnnDe4AV,1126737633730801664,tweet
"+++ Annullierung der Türkei-Wahl: #EU-Beitrittsverhandlungen mit der 🇹🇷 endlich stoppen! +++
So lange wählen, bis das Ergebnis passt: Spätestens jetzt offenbart das Regime Erdogan sein totalitäres Gesicht.
#AfD #EUWahl2019 #EP2019 #Europawahl2019
➡️ https://t.co/MQebUIvD9j https://t.co/CukkuzAoib",AfD,2019-05-10 06:30:00,385,88,"EU, AfD, EUWahl2019, EP2019, Europawahl2019",,https://t.co/MQebUIvD9j,1126736123512774656,tweet
"RT @AfDBerlin: Jusos (SPD) und Linksjugend verabreden sich zur Störung eines #AfD-Standes.
Demokratie geht anders!
🔎 Wir legen die Geheim-V…",AfD,2019-05-10 06:01:57,526,262,AfD,AfDBerlin,,1126729065199620100,retweet
"RT @BirgitBessin: "" Deutliches Zeichen gegen #Ausgrenzung der #AfD: 

#Grüne, #Piraten und #Extremisten der #Linke präsentieren sich auf de…",AfD,2019-05-09 19:54:20,322,67,"Ausgrenzung, AfD, Grüne, Piraten, Extremisten, Linke",BirgitBessin,,1126576154192883712,retweet
"RT @AfD_Hamburg: Wenn die #Tagesschau in Abgrenzung zur #AfD die anderen Parteien als ""demokratische Parteien"" bezeichnet und uns somit imp…",AfD,2019-05-09 19:53:17,873,288,"Tagesschau, AfD",AfD_Hamburg,,1126575891432312836,retweet
"RT @AfD_Bremen: +++ Erneuter Übergriff auf #AfD-Kandidat! +++
Heute Nachmittag wurde unser Spitzenkandidat zur Bürgerschaftswahl @Frank_Mag…",AfD,2019-05-09 18:24:42,620,262,AfD,AfD_Bremen,,1126553598551298049,retweet
RT @AfDFraktionAGH: https://t.co/hTMyMAkYlt,AfD,2019-05-09 16:43:11,389,126,,AfDFraktionAGH,,1126528050290671616,retweet
"RT @AfDimBundestag: +++ Altparteien zeigen in Migrationsfrage einmal mehr ihr wahres Gesicht! +++
Hitzige Debatte im #Bundestag heute zu de…",AfD,2019-05-09 16:00:08,589,289,Bundestag,AfDimBundestag,,1126517213861687296,retweet
"++ #AfD-Kandidaten-Check zur #EUWahl: Markus #Buchheit (Listenplatz 7) ++
Der studierte Politologe und Rechtswissenschaftler ist als derzeitiger FPÖ-Mitarbeiter seit 2014 mit den europäischen Institutionen bestens vertraut.
#AfD #EP2019 #Europawahl2019
🎬 https://t.co/JnEhp3PD2E https://t.co/6XNHO8d3WV",AfD,2019-05-09 15:53:00,214,55,"AfD, EUWahl, Buchheit, AfD, EP2019, Europawahl2019",,https://t.co/JnEhp3PD2E,1126515419576242176,tweet
"++ Hände weg von unserer #Nationalhymne, Herr #Ramelow! ++
Keiner hasst 🇩🇪 mehr als die Linken. Welch pathologische Ausmaße das inzwischen annimmt, beweist der Noch-Ministerpräsident von #Thüringen.
Wandert doch aus, wenn hier alles so schrecklich ist!
➡️ https://t.co/UY9clTHf0l https://t.co/docHUpqnPK",AfD,2019-05-09 15:03:27,606,150,"Nationalhymne, Ramelow, Thüringen",,https://t.co/UY9clTHf0l,1126502951164366848,tweet
"++ #AfD-Kandidaten-Check zur #EUWahl: Christine Anderson (Listenplatz 8) ++
Christine #Anderson (@AfD_Hessen) studierte in den USA Economics und war dort dann für ein landesweit operierendes Handelsunternehmen tätig.
#AfD #EP2019 #Europawahl2019
🎬 https://t.co/vIgio27T5c https://t.co/sg0dBEyc4l",AfD,2019-05-09 14:17:47,198,50,"AfD, EUWahl, Anderson, AfD, EP2019, Europawahl2019",AfD_Hessen,https://t.co/vIgio27T5c,1126491456456286208,tweet
"❝Die Grundidee der #EU: ein Europa der Vaterländer, die in den Bereichen kooperieren, in denen sie Angelegenheiten gemeinsam besser erledigen können.❞
#AfD-Spitzenkandidat zur #EUWahl @Joerg_Meuthen zum heutigen #Europatag.
#Europatag2019 #EP2019 
ℹ️ https://t.co/AgzaE0cRfs https://t.co/f9nDpBYgxX",AfD,2019-05-09 12:52:59,355,78,"EU, AfD, EUWahl, Europatag, Europatag2019, EP2019",Joerg_Meuthen,https://t.co/AgzaE0cRfs,1126470118287007746,tweet
"++ Fortgeführte Einladung zum Rechtsbruch! ++
Man könnte glatt an einen Scherz glauben: #R2G-Berlin weist den kriminellen Dealern im Görlitzer Park Stellflächen zu!
Die Kriminellen platzen vermutlich vor Lachen. 0⃣Toleranz statt pinke Stellflächen!
#AfD
➡️ https://t.co/eenWkr42AS https://t.co/D8kjFsLi3k",AfD,2019-05-09 11:39:19,396,147,"R2G, AfD",,https://t.co/eenWkr42AS,1126451578188312576,tweet
"RT @Leif_Erik_Holm: #Ramelow fordert neue #Nationalhymne … vielleicht „Auferstanden aus Ruin_*innen“?

Wundert einen nicht, dass sich die e…",AfD,2019-05-09 11:29:32,941,222,"Ramelow, Nationalhymne",Leif_Erik_Holm,,1126449118304460800,retweet
RT @AfD_Bremen: Herzlichen Dank an @Achgut_com für den hoffentlich augenöffnenden Artikel! Leider eine sehr lange und unschöne Aufzählung -…,AfD,2019-05-09 11:29:26,181,47,,"AfD_Bremen, Achgut_com",,1126449092274589696,retweet
"RT @AfDKompakt: +++ Stellenangebot +++
Die Bundesgeschäftsstelle der Alternative für Deutschland (#AfD) sucht kaufmännische Sachbearbeiter…",AfD,2019-05-09 11:03:12,101,17,AfD,AfDKompakt,,1126442488326230016,retweet
"+++ Was macht die #AfD mit zerstörten Wahlplakaten? Wahlkampf! +++
Vorbildlich: Stadtratskandidaten und Mitglieder der #AfD #Dresden schufen früh morgens ein wahres Kunstwerk! 💪
#Europawahl2019 #EP2019 #EUWahl2019
🗳️ Am 26. Mai die Alternative wählen!
🎬 https://t.co/w80EeHWVod https://t.co/M9dibpJu6z",AfD,2019-05-09 10:05:30,1013,333,"AfD, AfD, Dresden, Europawahl2019, EP2019, EUWahl2019",,https://t.co/w80EeHWVod,1126427968346128385,tweet
"RT @Joerg_Meuthen: Guten Morgen 🇩🇪!
Hier wird die freiheitliche Demokratie in Frage gestellt. 
Höchste Zeit, unser ALLER Freiheit endlich z…",AfD,2019-05-09 08:12:36,628,225,,Joerg_Meuthen,,1126399557502418945,retweet
"++ Unfähigkeit im Amt: Nun sollen die Muslimbrüder Berlin retten! ++
Soll hier etwa der Teufel mit dem Belzebub ausgetrieben werden? Berlins  Innensenator Andreas Geisel will allen Ernstes mit der #Muslimbruderschaft kooperieren!
#AfD #Europawahl2019 
➡️ https://t.co/9Dj9SMnLmR https://t.co/8vj49skEX3",AfD,2019-05-09 08:12:27,231,79,"Muslimbruderschaft, AfD, Europawahl2019",,https://t.co/9Dj9SMnLmR,1126399519455961090,tweet
"RT @AfD_Hessen: Zum heutigen #Europatag und Gedenken der Schuhman-Erklärung, wollen wir als #AfD klar hervorheben, dass wir zu #Europa steh…",AfD,2019-05-09 07:47:08,476,133,"Europatag, AfD, Europa",AfD_Hessen,,1126393149100892160,retweet
RT @PhilipPlickert: Was sagt das über den Zustand unserer Demokratie? AfD sagt Wahlkampf-Abschluss in Bremen wegen Morddrohungen ab https:/…,AfD,2019-05-08 18:29:06,1201,510,,PhilipPlickert,,1126192314827837441,retweet
"RT @M_Reichardt_AfD: Die Saat der Hetze von #Linken, #Gruenen &amp; #SPD geht auf. Auch bei uns in #SachsenAnhalt wurde in #Magdeburg ein Wahlk…",AfD,2019-05-08 18:02:26,483,182,"Linken, Gruenen, SPD, SachsenAnhalt, Magdeburg",M_Reichardt_AfD,,1126185603580813313,retweet
"RT @Georg_Pazderski: ++#AfD auf Erfolgskurs++
Den etablierten Parteien entgleitet vor der #Europawahl2019 zunehmend der Diskurs in den sozi…",AfD,2019-05-08 16:22:32,755,173,"AfD, Europawahl2019",Georg_Pazderski,,1126160464487092225,retweet
"+++ #AfD muss Abschluss in #Bremen wegen Morddrohungen absagen! +++
Die Veranstaltung am 24. Mai mit @Joerg_Meuthen sollte auch die Abschlussveranstaltung der @AfD_Bremen um Spitzenkandidat @Frank_Magnitz zur #LtwBremen sein.
#HBWahl #Europawahl2019
🎬 https://t.co/gA7vz97w3e https://t.co/4v2DOb89cU",AfD,2019-05-08 15:26:12,749,354,"AfD, Bremen, LtwBremen, HBWahl, Europawahl2019","Joerg_Meuthen, AfD_Bremen, Frank_Magnitz",https://t.co/gA7vz97w3e,1126146288859394049,tweet
"❝Das zeigt erneut, dass die SPD nicht mehr als staatstragende Partei zu betrachten ist.❞
#AfD-Bundesvorstandsmitglied @Beatrix_vStorch kritisiert die Einladung eines iranischen Holocaust-Leugners durch die SPD-nahe Ebert-Stiftung (FES). 
ℹ️ https://t.co/TC2dfWO17z https://t.co/Jf0iACUpIq",AfD,2019-05-08 13:52:54,406,113,AfD,Beatrix_vStorch,https://t.co/TC2dfWO17z,1126122809279811585,tweet
"+++ @morgenmagazin-Duell: @nicolabeerfdp vs. @Joerg_Meuthen +++                             
Unser Spitzenkandidat zur #EUWahl traf auf die #FDP-Spitzenkandidatin - sehenswert!
🎬 #AfD-Wahlprogramm zur #Europawahl2019 in Kurzform:
https://t.co/LY6lxAIHk9
https://t.co/ZAupVNovjQ",AfD,2019-05-08 10:38:56,401,138,"EUWahl, FDP, AfD, Europawahl2019","morgenmagazin, nicolabeerfdp, Joerg_Meuthen","https://t.co/LY6lxAIHk9, https://t.co/ZAupVNovjQ",1126073996557074432,tweet
"RT @BirgitBessin: #AfD in #Jüterbog

#Europawahl
#Europawahl2019
#Kommunalwahl2019 
#Meuthen 
#Kalbitz 
#Bessin 

Am 26.Mai 💙 wählen ! http…",AfD,2019-05-08 07:05:09,170,25,"AfD, Jüterbog, Europawahl, Europawahl2019, Kommunalwahl2019, Meuthen, Kalbitz, Bessin",BirgitBessin,,1126020193799614465,retweet
"RT @Joerg_Meuthen: Guten Morgen 🇩🇪!
Im Klartext: Wenn es nach der SPD geht, soll es also offenbar in Zukunft kein Problem mehr für eine Ein…",AfD,2019-05-08 07:04:57,694,213,,Joerg_Meuthen,,1126020144071884802,retweet
"RT @Georg_Pazderski: ++ Besuch im ""Abwehrzentrum"" von Facebook ++
""Die Mehrheit dessen, was wir löschen, ist nicht eindeutig faktisch falsc…",AfD,2019-05-08 07:04:47,382,117,,Georg_Pazderski,,1126020100593725440,retweet
"RT @Joerg_Meuthen: #Timmermans gegen #Weber in der #Wahlarena: 2 #EU-Romantiker im TV-Duell - Pardon! - TV-Duett. Kann man sich angucken, m…",AfD,2019-05-07 18:25:27,844,189,"Timmermans, Weber, Wahlarena, EU",Joerg_Meuthen,,1125829009315631105,retweet
RT @Beatrix_vStorch: #Instagram hat jetzt das erste mal ein Bild von mir gelöscht. Wegen „Hassrede“ und Aufforderung zur Gewalt. In was für…,AfD,2019-05-07 15:30:11,842,281,Instagram,Beatrix_vStorch,,1125784902841110530,retweet
RT @GtzFrmming: Islamisten unterwandern die #SPD - eine eigene Partei brauchen sie nicht zu gründen. https://t.co/SNvPsk2GAJ,AfD,2019-05-07 15:29:38,484,168,SPD,GtzFrmming,https://t.co/SNvPsk2GAJ,1125784764277981186,retweet
"++ Paukenschlag in Budapest: #Orban lässt Spitzenkandidat #Weber fallen! ++
Es tut sich was auf der patriotischen Ebene im #EP2019 ! Der ungarische Ministerpräsident entzieht dem #EVP-Spitzenkandidaten das Vertrauen!
#AfD #Europawahl2019 #EUWahl2019
➡️ https://t.co/HA0vC0su19 https://t.co/RyGfkQAsXe",AfD,2019-05-07 12:30:42,483,136,"Orban, Weber, EP2019, EVP, AfD, Europawahl2019, EUWahl2019",,https://t.co/HA0vC0su19,1125739735840956416,tweet
"++ Asylrecht ist ein Recht auf Zeit: Gute Gäste gehen auch wieder! ++
Unbedingt muss verhindert werden, dass es dafür missbraucht wird, in unser Sozialsystem einzuwandern. Doch das geschieht bereits seit Jahren.
🗳️ Wählen Sie zur #EUWahl2019 die #AfD!
🎬 https://t.co/0mnRNX00PR https://t.co/x1iy9ARFlX",AfD,2019-05-07 12:13:19,1331,441,"EUWahl2019, AfD",,https://t.co/0mnRNX00PR,1125735359277621249,tweet
